FileName	GenomeSize	GeneSize	Coding	ASR
GCF_021461395.2_iqSchAmer2.1_genomic.gff	8990369808	2347621865	27495606	1.5611211842357648
GCF_021464435.1_ULB_Chis1_1.0_genomic.gff	206388925	181402920	19091978	2.4964786781128701
GCF_021901455.1_iyNeoLeco1.1_genomic.gff	272073844	205802096	21773853	2.8432179182986124
GCF_021901495.1_iyNeoVirg1.1_genomic.gff	262970509	200104973	21456416	2.7662558835548303
GCF_022045245.1_ASM2204524v1_genomic.gff	409159265	206415919	23049780	2.051712467537651
GCF_022539665.2_CSIRO_AGI_Dcar_HiC_V3_genomic.gff	108159910	72242189	22390913	1.4509124750741518
GCF_022581195.2_ilHelZeax1.1_genomic.gff	375180944	242061841	24634710	1.9122586789128022
GCF_022605725.1_icAntGran1.3_genomic.gff	697452952	489845822	21883209	2.2651862896342121
GCF_023078275.1_LegGlyc_1.1_genomic.gff	657423512	407681356	24338217	1.6205688773339477
GCF_023101765.2_AGI-APGP_CSIRO_Sfru_2.0_genomic.gff	383923118	302821051	24967205	2.7548586635949039
GCF_023373825.1_ASM2337382v1_genomic.gff	530326621	346917545	25379251	2.7587784210022588
GCF_023558435.1_ASM2355843v2_genomic.gff	168251146	116475254	23640016	1.9102925734060416
GCF_023558535.2_ASM2355853v2_genomic.gff	171766801	112257095	23644626	1.9304092185683124
GCF_023864275.1_iqSchCanc2.1_genomic.gff	8536893415	2483436063	26704609	1.6733578087587802
GCF_023864345.2_iqSchSeri2.2_genomic.gff	9082822131	2580730705	27361618	1.72876180056311
GCF_023897955.1_iqSchGreg1.2_genomic.gff	8742434016	2900288547	32390383	2.3604231848694099
GCF_023898315.1_iqSchNite1.1_genomic.gff	8822571301	2576805120	28358544	1.7140376812011222
GCF_024139115.2_GZ_Asu_2_genomic.gff	1335741332	757482259	31842915	2.0631752463617103
GCF_024334085.1_ASM2433408v1_genomic.gff	147838017	173665052	19887826	2.2909992776485475
GCF_024362695.1_ilPecGoss1.1_genomic.gff	476509747	350737255	24208219	2.1161658773823881
GCF_024364675.1_icAetTumi1.1_genomic.gff	259984281	159573398	21196153	1.8870636100805651
GCF_024516045.1_iyBomAffi1.2_genomic.gff	365123313	255696196	19237763	3.425621679610046
GCF_024542735.1_iyBomHunt1.1_genomic.gff	317402180	243659275	19673192	3.073355101703882
GCF_024586455.1_APGP_CSIRO_Bneo_wtdbg2-racon-allhic-juicebox.fasta_v2_genomic.gff	577342536	324475247	24021611	2.2848177418242264
GCF_024679095.1_ASM2467909v1_genomic.gff	1765827443	662901466	34160711	3.4496966119938195
GCF_024763615.1_Ppap_2.1_genomic.gff	351623088	239002537	20582697	2.0926623464359406
GCF_025200985.1_Dgunungcola_SK_2_genomic.gff	189841955	114760392	22940794	2.3324234549161638
GCF_025231255.1_RU_DBia_V1.1_genomic.gff	193597863	114706631	23454124	2.5076365674539796
GCF_026212275.2_iyMicDemo2.1a_genomic.gff	225878136	136802190	20702214	1.982710834696231
GCF_026230105.1_icDioSubl1.1_genomic.gff	456219552	300314365	19640792	2.0488163613768733
GCF_026250575.1_icDioCari1.1_genomic.gff	415385902	297558172	20305217	2.3531577623622542
GCF_026283585.1_UHH_iyHylVolc1.0_haploid_genomic.gff	252651163	197841837	20935392	2.5325920813902125
GCF_026875155.1_ASM2687515v2_genomic.gff	5247620940	1434403359	28551790	1.8745525937252971
GCF_026930045.1_Udiv.v.3.1_genomic.gff	2151890133	812200433	25427422	1.2338036864295563
GCF_027563975.2_ilPloInte3.2_genomic.gff	291332140	225981423	22851133	2.4764207534042186
GCF_027943255.1_idAnaObli1_1.0_genomic.gff	836742189	294171171	24837327	1.9170902327774644
GCF_028408465.1_idAnaLude1.1_genomic.gff	820766187	306848819	25254011	2.2190466694577746
GCF_028554725.1_idZeuCucr1.2_genomic.gff	439259567	255676094	24258037	2.61106593249899
GCF_029169275.1_AcerK_1.0_genomic.gff	223056484	208674661	18481225	3.7804723442304287
GCF_029784135.1_ASM2978413v1_genomic.gff	903034419	537690599	29928923	2.3281939346764999
GCF_029784155.1_ASM2978415v1_genomic.gff	1077644186	584806939	34385144	1.868716937756608
GCF_029784165.1_ASM2978416v1_genomic.gff	769230131	474950063	26180520	2.4530983341812922
GCF_029852145.1_iyMicMedi2.1_genomic.gff	269288274	176566604	23955408	2.1359259671135638
GCF_030247185.1_Malgen_1.1_genomic.gff	831262279	530302992	24893288	2.3659754388411849
GCF_030247195.1_ASM3024719v1_genomic.gff	1168159140	702737747	31117552	2.1003337601878194
GCF_030269925.1_ASM3026992v2_genomic.gff	461704601	338506729	22895101	2.5413489112801906
GCF_030705265.1_ASM3070526v1_genomic.gff	355247349	258110720	24279981	1.9125874521895219
GCF_031307605.1_icTriCast1.1_genomic.gff	241861439	130867612	20489540	2.2775011542474841
GCF_032362555.1_ilAmyTran1.1_genomic.gff	327391803	216018367	23159618	1.6580080034135278
GCF_032445375.1_Brsri_v3_genomic.gff	1605073380	930704630	24952292	2.3246985086580425
GCF_032884065.1_ASM3288406v1_genomic.gff	1270737767	885541913	23225167	2.076294736653562
GCF_033807575.1_ilCydPomo1_genomic.gff	642246045	456792879	27460090	1.7375259148822892
GCF_034640455.1_iyDiaLong2_genomic.gff	194452999	127667043	20923478	2.5113661791791975
GCF_035046485.1_AalbF5_genomic.gff	1344164507	804218311	38446550	1.9048765363862297
GCF_035594125.1_ASM3559412v1_genomic.gff	1210776245	703510271	33098486	2.9158021004344428
GCF_036172545.1_AGI_CSIRO_Cbre_v1_genomic.gff	129509707	86511494	18977664	1.5082386852249043
GCF_036898095.1_ASM3689809v2_genomic.gff	5857151857	2001658022	52423261	1.781112147907014
GCF_037043105.1_ilVanTame1_primary_haplotype_genomic.gff	363368026	259931489	20232540	1.9603896001194117
GCF_037126465.1_ASM3712646v1_genomic.gff	1071364447	590886337	36168436	1.7818168305646394
GCF_037355615.1_Dsuz_RU_1.0_genomic.gff	178737268	112989027	23571845	2.436125343603778
GCF_039881205.1_ESF131.1_genomic.gff	177600458	135216774	19431989	1.9623168271657625
GCF_040115645.1_ASM4011564v1_genomic.gff	219832364	146400169	18752461	2.4730511904544157
GCF_040412425.1_ASM4041242v1_genomic.gff	3176536843	1742857699	37959564	3.0320091927293999
GCF_040414725.1_ASM4041472v1_genomic.gff	6424016119	2515952089	24291874	1.8391511087205541
GCF_040581485.1_Lhum_UNIL_v1.0_genomic.gff	244442583	218644175	23992541	2.6022194147756172
GCF_040869045.1_ASM4086904v1_genomic.gff	1907801847	1023636908	24851128	3.2220924539119511
na_genomic.gff	0	0	0	-nan
GCF_902806685.1_iAphHyp1.1_genomic.gff	408137179	267110219	21502872	1.4795057143994532
GCF_905115235.1_iHerIll2.2.curated.20191125_genomic.gff	1004948288	567657215	23134262	2.2307895536066811
GCF_905147045.1_ilAglIoxx1.1_genomic.gff	384156914	262753022	20498052	2.0983226601239964
GCF_905147105.1_ilPieBrab1.1_genomic.gff	292325833	181138702	20152459	2.2218183895077024
GCF_905147365.1_ilAriAges1.1_genomic.gff	435265205	291522869	21782531	1.9255733413164888
GCF_905147765.1_ilVanAtal1.2_genomic.gff	370420815	216274231	20666352	1.9141109664637475
GCF_905147795.1_ilPieRapa1.1_genomic.gff	256370193	170486588	20384706	2.2269962588619134
GCF_905163445.1_ilParAegt1.1_genomic.gff	516571003	294434567	22689756	1.8738228828904109
GCF_905220365.1_ilVanCard2.1_genomic.gff	424798336	243521249	21862629	1.7537077539942703
GCF_905220415.1_ilColCroc2.1_genomic.gff	324897031	217525532	22560325	1.7031661113038044
GCF_905220565.1_ilMelCinx1.1_genomic.gff	499397863	221181108	22523243	1.0435023943932054
GCF_905332965.1_iyBomPasc1.1_genomic.gff	307548333	223125025	19003024	2.6984387853217466
GCF_905333055.1_ilManJurt1.1_genomic.gff	402038846	312235481	23687448	2.3158794480519811
GCF_905404315.1_ilLepSina1.1_genomic.gff	685583065	410329505	20143831	2.0806522354163914
GCF_905475345.1_iyVesVulg1.1_genomic.gff	188185082	163077368	18686235	3.4040300253100746
GCF_905475395.1_inChrCarn1.1_genomic.gff	560232532	285388985	21843966	1.5179710497626668
GCF_905475465.1_ilPieNapi1.2_genomic.gff	319186907	210719890	21640966	2.2601571482529939
GCF_907164935.1_iOsmBic2.1_genomic.gff	222969496	144295621	20177542	2.5728866776736234
GCF_907165205.1_icCocSept1.1_genomic.gff	398849173	245689618	23545749	1.8128751818428031
GCF_910589235.1_iyVesCrab1.2_genomic.gff	229313526	156375449	18740071	3.1870883520131805
GCF_910591565.1_ilCydSple1.2_genomic.gff	630601649	462267998	24482358	1.524740958366837
GCF_910591885.1_iyBomTerr1.2_genomic.gff	392962041	216219566	18933528	3.1120809074779934
GCF_912470025.1_iVesVel2.1_genomic.gff	193976845	159699359	18623139	3.6297811018862074
GCF_912999745.1_ilPapMach1.1_genomic.gff	252114018	149557337	22293310	1.493339122813077
GCF_914767665.1_icHarAxyr1.1_genomic.gff	425524972	278132493	23049790	2.1233203859991785
GCF_917208135.1_iyAthRosa1.1_genomic.gff	171955050	135641202	20608037	2.8604477951975729
GCF_917563875.1_PGI_DIABVI_V3a_genomic.gff	2533404242	1378824204	30728126	2.2330751963201401
GCF_921293095.1_ioIscEleg1.1_genomic.gff	1722738530	895089475	27714860	2.0018118799806315
GCF_932276165.1_ilPluXylo3.1_genomic.gff	323302761	222507367	23559023	1.8079117287673603
GCF_943734635.1_idAnoCruzAS_RS32_06_genomic.gff	184084636	83548918	20920801	1.1913601682841877
GCF_943734655.1_idSabCyanKW18_F2_genomic.gff	676043992	328819882	24215178	1.5556505097753153
GCF_943734665.1_idAnoAquaMG_Q_19_genomic.gff	176588384	121166229	21715081	2.1758146331574815
GCF_943734685.1_AcolN3_genomic.gff	262617596	175672070	23333424	2.5036976570605325
GCF_943734695.1_idAnoMacuDA_375_x_genomic.gff	224074805	289925768	21387394	1.4210826246526342
GCF_943734705.1_idAnoCousDA_361_x.2_genomic.gff	269983652	118244741	22170475	1.2714423123546068
GCF_943734725.1_idAnoMarsDA_429_01_genomic.gff	225727465	83981767	21565801	1.0359200662196595
GCF_943734735.2_idAnoGambNW_F1_1_genomic.gff	264466744	167385067	23387224	3.3167712850400712
GCF_943734745.1_idAnoDarlMG_H_01_genomic.gff	181652731	128534173	21343371	2.2506846739439612
GCF_943734755.1_idAnoMoucSN_F20_07_genomic.gff	271316723	115938848	21796687	1.3432116082595489
GCF_943734765.1_idAnoZiCoDA_A2_x.2_genomic.gff	269983652	98638504	21783657	1.0959319640407486
GCF_943734845.2_idAnoFuneDA-416_04_genomic.gff	250713484	182038150	22915439	2.7500129934233422
GCF_943735745.2_idAnoBellAS_SP24_06.2_genomic.gff	169590962	85120093	20278034	1.2356374883285037
GCF_943737925.1_idAnoNiliSN_F5_01_genomic.gff	195236048	82556399	20183323	1.067154105396817
GCF_945859685.1_idEupCoro1.1_genomic.gff	648195582	339247189	24335097	2.0375456074820657
GCF_945859705.1_idEpiBalt1.1_genomic.gff	535345329	316453537	23734902	2.2164526316561157
GCF_947172395.1_ilBicAnyn1.1_genomic.gff	457159770	323840500	22904534	1.9182279368792223
GCF_947563725.1_qqArgBrue1.1_genomic.gff	1778384155	830983614	30481941	1.8794359584909635
GCF_947568885.1_ilCydStro3.1_genomic.gff	542588748	421157884	23793529	1.5616136219221621
GCF_948474715.1_ilCydAmpl1.1_genomic.gff	504318984	368091952	23585212	1.3369499498244917
GCF_949628265.1_ieCloDipt1.1_genomic.gff	190111064	136236279	22026892	2.1691484663383287
GCF_950023065.1_ihPlaCitr1.1_genomic.gff	403646906	331025639	28876995	1.8866406632684598
GCF_958450345.1_idCalVici1.1_genomic.gff	706524439	314878960	24734066	1.6180773108634867
GCF_963082655.1_idStoCalc2.1_genomic.gff	1070934565	569372343	27126656	2.1329623526025472
GCF_963556715.1_ilCydFagi1.1_genomic.gff	555051570	414363628	24552133	1.4293275455945111
GCF_963855985.1_ilOstNubi1.1_genomic.gff	495500553	314294771	22763468	1.405017504362692
GCF_963966145.1_icTenMoli1.1_genomic.gff	276826441	196792560	24229469	2.2066060548004582
GCF_000002035.6_GRCz11_genomic.gff	1679203469	1094906131	57078292	2.1486242790866972
GCF_000238955.4_M_zebra_UMD2a_genomic.gff	957485262	508225321	45411825	2.19575385926463
GCF_000523025.1_Cse_v1.0_genomic.gff	470199494	349782881	38385276	2.0677834907322277
GCF_000633615.1_Guppy_female_1.0_MT_genomic.gff	731622281	485670651	40593503	2.3635333713377729
GCF_000972845.2_L_crocea_2.0_genomic.gff	657939657	427698251	42690893	2.420511184903066
GCF_001444195.1_X_couchianus-1.0_genomic.gff	688541509	498991155	42128983	2.6290797715197636
GCF_001640805.2_TLL_Latcal_v3_genomic.gff	673814222	460642895	45154791	2.049875172714231
GCF_001649575.2_ASM164957v2_genomic.gff	680655669	455666007	40688708	2.3642470289299919
GCF_001660625.3_Coco_2.0_genomic.gff	842942949	551720123	43229470	2.6258696671506727
GCF_001858045.2_O_niloticus_UMD_NMBU_genomic.gff	1005681550	622115924	51491190	2.5239156251778216
GCF_002021735.2_Okis_V2_genomic.gff	2375911593	1235578634	75366243	2.6047587777461589
GCF_002234675.1_ASM223467v1_genomic.gff	734057086	472340200	40953839	2.5589163203967278
GCF_002775205.1_X_maculatus-5.0-male_genomic.gff	704321165	470359378	42890525	2.3367030830235818
GCF_002910315.2_ASM291031v2_genomic.gff	2169553147	883644213	58287625	1.8206355980364615
GCF_002922805.2_ASM292280v2_genomic.gff	778703520	503828747	41293140	2.2499734096268775
GCF_003331165.1_Xiphophorus_hellerii-4.1_genomic.gff	732906125	514841402	43663608	2.4226640867607641
GCF_003368295.1_ASM336829v1_genomic.gff	1820635050	960018721	91103207	2.2922467043339099
GCF_003711565.1_ASM371156v2_genomic.gff	366303280	268358520	39373481	2.7274693339915768
GCF_004354835.1_PFLA_1.0_genomic.gff	877456336	549828514	42490795	2.060044487282481
GCF_005281545.1_ASM528154v1_genomic.gff	1087415941	663039470	43560341	2.1884704483833128
GCF_006386435.1_YSFRI_EMoa_1.0_genomic.gff	1030477684	682625971	43059569	2.1586887225926485
GCF_007364275.1_fArcCen1_genomic.gff	932930362	513618430	45242203	1.7680173089714486
GCF_008315115.2_SLUC_FBN_1.2_genomic.gff	901238333	650494297	45041588	2.9495605705553722
GCF_008692095.1_UIUC_Espe_1.0_genomic.gff	854806606	561493356	40377195	2.5856687667382543
GCF_008729295.1_YSFRI_Pleo_2.0_genomic.gff	895705288	492192674	41291405	1.6246483983773379
GCF_009762535.1_fNotCel1.pri_genomic.gff	846744125	563955397	41136867	1.9018247062908316
GCF_009769545.1_fCycLum1.pri_genomic.gff	572885595	338713766	39381017	2.0103641559079088
GCF_009819705.1_fHipHip1.pri_genomic.gff	596792615	422018932	41046183	2.6760974826818855
GCF_009829125.3_fPerMag1.2.pri_genomic.gff	752605561	479476559	40068900	1.6261953784606016
GCF_010015445.1_GENO_Pfluv_1.0_genomic.gff	951345774	612012804	44598330	2.44233970195745
GCF_011004845.1_fEsoLuc1.pri_genomic.gff	918748614	568776343	45784675	2.8783620720251917
GCF_011125445.2_MU-UCD_Fhet_4.1_genomic.gff	1203505739	698928238	47184055	2.2540420275451103
GCF_011397635.1_E.fuscoguttatus.final_Chr_v1_genomic.gff	1047012452	721608936	43986599	2.3081129095704807
GCF_012432095.1_ASM1243209v1_genomic.gff	886586436	585497987	46260857	2.5668896492773579
GCF_013103735.1_CSU_Ecrag_1.0_genomic.gff	643078674	468104790	39024956	2.6939976306443496
GCF_013265735.2_USDA_OmykA_1.1_genomic.gff	2341688614	1327053491	77869096	2.8317538706241048
GCF_013347855.1_fAngAng1.pri_genomic.gff	979045926	650855720	47873400	2.6951969151971658
GCF_013358815.1_fEleEle1.pri_genomic.gff	589358956	363697252	40754630	2.3913693732466714
GCF_013358895.1_ZZ_aureus_genomic.gff	1005575223	553685296	47881996	2.0407000577001844
GCF_013368585.1_fMegCyp1.pri_genomic.gff	959258046	528231825	45578113	1.8041920910591449
GCF_014805685.1_ASM1480568v1_genomic.gff	742596447	479200905	40275278	2.2672919352660954
GCF_014905685.2_NemWhi1_genomic.gff	1218316901	562849370	35549041	1.185395296598859
GCF_015220715.1_fPygNat1.pri_genomic.gff	1222050449	765464941	46414262	2.4545682531804558
GCF_015220745.1_fSebUmb1.pri_genomic.gff	800904020	600525700	44288298	2.6730573389837651
GCF_015846415.1_ASM1584641v1_genomic.gff	607940176	392796210	43580257	2.0909319786709841
GCF_016432855.1_SaNama_1.0_genomic.gff	2345513378	979200188	67351706	1.5394270636589369
GCF_016859285.1_ASM1685928v1_genomic.gff	691780295	439692309	39765982	2.3352615056758816
GCF_016920845.1_GAculeatus_UGA_version5_genomic.gff	471894361	309959105	40936656	2.4036345323369841
GCF_017589495.1_AALO_Geno_1.1_genomic.gff	854464681	515931350	42043407	2.0833501671260848
GCF_017639745.1_fMelBoe1.pri_genomic.gff	865592457	543921737	43732664	2.1964884874152646
GCF_017654505.1_ASM1765450v1_genomic.gff	1542083420	809704846	54136686	2.4314756909944579
GCF_017976325.1_fCheRos1.pri_genomic.gff	644208431	385710592	40637189	1.7145782893595323
GCF_017976425.1_fToxJac2.pri_genomic.gff	621503431	366621396	41313205	1.9726706025349523
GCF_018296145.1_Otsh_v2.0_genomic.gff	2294859190	1197754050	70977889	2.4486728395092165
GCF_018320785.1_ASM1832078v1_genomic.gff	1173472134	727715912	42643985	2.1060303346415679
GCF_018340385.1_ASM1834038v1_genomic.gff	1680134903	888950486	75530705	2.1963324451956328
GCF_018492685.1_fAloSap1.pri_genomic.gff	903581644	606941205	47404035	2.5698404998646214
GCF_018555375.3_ASM1855537v3_genomic.gff	976090453	690389046	47033765	2.656536298975853
GCF_018812025.1_ASM1881202v1_genomic.gff	1109888616	732312671	52393159	2.4575898735176476
GCF_018831695.1_ASM1883169v1_genomic.gff	730818536	431852252	45705995	2.2745181458143509
GCF_019097595.1_SWU_Hwy_1.0_genomic.gff	789816092	490074129	42282551	2.4595830795544953
GCF_019176455.1_IFAPA_SoseM_1_genomic.gff	603535267	395261803	42481421	2.1625984921737906
GCF_019703515.2_UBuf_Myxa_2_genomic.gff	2340864798	1420196704	72300912	2.338468386124922
GCF_019740435.1_SWU_Gaff_1.0_genomic.gff	680166006	484988472	42481846	2.5305384092772241
GCF_019802595.1_ASM1980259v1_genomic.gff	636535704	489119441	36587137	2.7107984972970147
GCF_019924925.1_HZGC01_genomic.gff	893215104	688795186	46668087	2.8673717652064892
GCF_020085105.1_ASM2008510v1_genomic.gff	718820513	526326486	42530185	3.2470739546512672
GCF_020382885.2_fScaArg1.pri_genomic.gff	570802272	404672409	42314120	2.6075731457962497
GCF_020615455.1_ASM2061545v1_genomic.gff	2753287365	1239382644	74091570	2.0832239079290669
GCF_021018895.1_ASM2101889v1_genomic.gff	647095223	453913949	42185126	2.3210605320937052
GCF_021184085.1_OgorEven_v1.0_genomic.gff	2690283663	1297220321	71089806	2.2752769503970796
GCF_021292245.1_ASM2129224v1_genomic.gff	829587215	539549451	42756302	2.2470776588676915
GCF_021347895.1_KAUST_Apoly_ChrSc_genomic.gff	956771783	665945483	43857835	2.2088131801307567
GCF_021462225.1_DD_fGirMul_XY1_genomic.gff	1150004004	694607519	43794905	2.305414659536309
GCF_021917145.1_fHypTra1_genomic.gff	437273953	270951039	38740486	1.9714469508720154
GCF_022379125.1_ASM2237912v1_genomic.gff	538234718	404590183	41010362	2.945138304314407
GCF_022458985.1_CIBA_Mcephalus_1.1_genomic.gff	634849760	425676003	42930357	2.4716223999721221
GCF_022539355.2_HSTE1.2_genomic.gff	602165188	399078489	40591298	2.4437751904361371
GCF_022539595.1_ASM2253959v1_genomic.gff	863484803	581710065	42967715	2.673667403537749
GCF_022655615.1_HZAU_PFXX_2.0_genomic.gff	712016913	483099019	43067814	2.9272270935320748
GCF_022985175.1_IGBB_LRoh.1.0_genomic.gff	1126558565	624071686	46129959	2.1717258409009208
GCF_023373465.1_Oket_V2_genomic.gff	2556477726	1388153468	72782697	3.2906822070635826
GCF_023375685.1_Billie_1.0_genomic.gff	825475682	503384589	41301277	2.1354390567633055
GCF_023375975.1_AstMex3_surface_genomic.gff	1373169186	969623027	48871235	2.522097241864258
GCF_023724105.1_carGib1.2-hapl.c_genomic.gff	1583351535	1004903865	79268276	2.5370477970279057
GCF_023856365.1_BBRACH_0.4_genomic.gff	988088817	568281920	47124259	2.911671778223611
GCF_024217435.2_RoL_Ssco_1.2_genomic.gff	428400902	275668217	37065000	2.7007152569809794
GCF_024256425.1_CGAR_prim_01v2_genomic.gff	969620777	532845412	42924956	1.9403676034053476
GCF_024489055.1_ASM2448905v1_genomic.gff	1085526929	621229330	47542871	2.3647670120721149
GCF_024500275.1_UOR_Pequ_1.1_genomic.gff	666479602	433525740	36828363	2.6002873383212823
GCF_024500385.1_UOR_Ptae_1.2_genomic.gff	652173514	490878223	38012657	3.2449180019170982
GCF_024679245.1_ASM2467924v1_genomic.gff	1228868788	791258366	47671369	2.1910457197065183
GCF_024868665.1_Trosa_1v2_genomic.gff	684821613	444919552	42744285	2.1999955549613239
GCF_025434085.1_ASM2543408v3_genomic.gff	544521268	409929262	37733106	2.6190059731631954
GCF_025860055.1_RBS_HiC_50CHRs_genomic.gff	2186823573	1249380218	69782527	1.8733344236731353
GCF_026213295.1_NIFS_Gcha_1.0_genomic.gff	629936721	374899895	42164987	1.7384576449650038
GCF_027358585.1_fPanHyp1.pri_genomic.gff	764974446	511977605	42633992	2.6506546231936245
GCF_027409825.1_fScoJap1.pri_genomic.gff	828681152	423044218	42464460	1.3648438482439198
GCF_027579695.1_fNeoGra1.pri_genomic.gff	2341916362	1266628099	44401349	2.1538303712348918
GCF_027580225.1_HAU_Mang_1.0_genomic.gff	1104586043	722335526	50376022	2.3497651918605245
GCF_027596085.1_Afim_UVic_2022_genomic.gff	653543715	370849074	40516660	1.4836768381204177
GCF_027744805.1_RoL_Ddac_1.1_genomic.gff	670648883	484324759	38748113	2.9695460524748651
GCF_027744825.2_RoL_Sspl_1.0_genomic.gff	582898256	331089982	39849979	2.6504871432930992
GCF_029220125.1_NWPU_hadal_v1_genomic.gff	626455521	386124826	38245438	2.178306756481649
GCF_029448725.1_ASM2944872v1_genomic.gff	2496185110	1327324210	76314985	2.4460424777650158
GCF_029633855.1_fHopMal1.hap1_genomic.gff	1186371479	619902292	46752522	1.9116340932367242
GCF_029633865.1_fLamInc1.hap2_genomic.gff	1482357630	685508149	38239202	1.438222272525457
GCF_030014155.1_HZAU_Pvac_v1_genomic.gff	692121426	447174833	41323102	2.0962269967051359
GCF_030014385.1_fTriRos1.hap1_genomic.gff	1045025885	591545337	40782407	1.7536970537320173
GCF_030265055.1_RoL_Dexc_1.0_genomic.gff	519378276	398872827	38975946	2.7366050589253175
GCF_030265065.1_ASM3026506v1_genomic.gff	1326793283	841255240	40690990	2.4933304645573875
GCF_030273125.1_C.striata_1.0_genomic.gff	926021963	583056729	44721421	1.5778317956399461
GCF_031168955.1_ASM3116895v1_genomic.gff	555697652	380361181	39960430	2.4202115943196807
GCF_033026475.1_Channa_argus_male_v1.0_genomic.gff	675473700	424354152	43751109	3.0451283874884179
GCF_033458585.1_RoL_Styp_1.0_genomic.gff	435284570	252367870	38059582	2.3325232000708782
GCF_033807715.1_fColSai1.1_genomic.gff	1146362327	640064161	44037519	2.0337216317749416
GCF_033978785.1_RoL_Eaeq_v1.1_genomic.gff	1892198045	1236724861	46284176	2.2584874147916127
GCF_033978795.1_RoL_Noph_v1.0_genomic.gff	1845757181	1217771538	42775373	2.4132680736647227
GCF_034236695.1_Oner_Uvic_2.0_genomic.gff	2645636310	1253012046	71016768	1.923274613116722
GCF_034702125.1_IST_EnEncr_1.0_genomic.gff	1435200347	821042466	50196077	1.8395614661281199
GCF_036321145.2_Pm_UMD_F_2_genomic.gff	972201687	512760499	45704875	2.0151713575411812
GCF_036324505.1_JC_Emac_rtc_rv5_genomic.gff	606306633	409873671	41673957	1.8672524905662307
GCF_036373705.1_fAmiCal2.hap1_genomic.gff	989103751	497487058	37207860	2.1235968959246785
GCF_036934945.1_UVic_Omas_1.1_genomic.gff	2664802492	1252083953	71824387	1.9663685539007802
GCF_038355195.1_fOsmMor3.pri_genomic.gff	497690099	282139438	40739569	1.5974096338623514
GCF_040054535.1_ASM4005453v1_genomic.gff	548561997	341905758	39761681	2.1480804345269005
GCF_040954835.1_fLepOcu1.hap2_genomic.gff	1200589847	651769638	37527852	2.9021651439043192
GCF_040956055.1_CSIRO-AGI_Bhir_v1_genomic.gff	406634837	215367477	37348171	1.0746199860764265
GCF_900246225.1_fAstCal1.2_genomic.gff	880445564	522493032	47369338	2.5792573879753187
GCF_900324465.2_fAnaTes1.2_genomic.gff	555658001	363325709	43407756	1.9670337715683806
GCF_900324485.2_fMasArm1.2_genomic.gff	591951587	369017597	41281997	2.2457115143920969
GCF_900634415.1_fCotGob3.1_genomic.gff	609391784	380887472	38427225	1.980123805453035
GCF_900634625.1_fParRan2.1_genomic.gff	551012959	320469828	42263304	2.13395701386716
GCF_900634775.1_fGouWil2.1_genomic.gff	937150793	573969504	41646500	2.3447817223536194
GCF_900634795.4_fBetSpl5.4_genomic.gff	427001245	315227028	42349569	2.9370697255502174
GCF_900700375.1_fDenClu1.1_genomic.gff	567401054	355173939	42686803	2.6896115879186362
GCF_900700415.2_Ch_v2.0.2_genomic.gff	786325606	460613282	46134834	2.1722751186229479
GCF_900880675.1_fSpaAur1.1_genomic.gff	833595063	544988111	46770388	2.5628358054245775
GCF_900963305.1_fEcheNa1.1_genomic.gff	544229245	331399109	39757999	1.9697771761601985
GCF_900964775.1_fSclFor1.1_genomic.gff	784563014	452928971	43387615	2.3565987897698455
GCF_901000725.2_fTakRub1.2_genomic.gff	384126662	262076293	40123852	2.5793656351837804
GCF_901001165.1_fSalTru1.1_genomic.gff	2371880186	1247768395	76228575	2.4952095195272901
GCF_901709675.1_fSynAcu1.2_genomic.gff	324331233	250846764	36527626	2.6832841532050291
GCF_902148845.1_fSalaFa1.1_genomic.gff	797507141	450250413	43997921	1.8426190864791088
GCF_902148855.1_fSphaOr1.1_genomic.gff	1342662642	766941098	43813827	2.0360123985517173
GCF_902150065.1_fMyrMur1.1_genomic.gff	835254674	525868045	43212787	1.798956197849493
GCF_902167405.1_gadMor3.0_genomic.gff	669966409	404563168	43388628	2.2557633534759383
GCF_902362185.1_fChaCha1.1_genomic.gff	656929047	330411211	41726306	1.2959643012731585
GCF_902500255.1_fThaAma1.1_genomic.gff	2446592878	1425251449	40000421	1.8292251224055867
GCF_902713425.1_fAciRut3.2_maternal_haplotype_genomic.gff	1899810788	1043318109	68034880	2.7271410488267196
GCF_902827115.1_fPseGeo1.1_genomic.gff	1026101545	522309179	40721874	1.8554750206240509
GCF_903798145.1_fDanAes4.1_genomic.gff	1381485597	835554223	43690145	1.6523668438271377
GCF_904848185.1_fAcaLat1.1_genomic.gff	685144197	508230708	44470036	2.7678636914078503
GCF_905237065.1_Ssal_v3.1_genomic.gff	2756584103	1411738479	78002908	2.7371623247687125
GCF_910596095.1_fThuMac1.1_genomic.gff	782423979	544766676	45286117	2.3258417585239202
GCF_914725855.1_fThuAlb1.1_genomic.gff	792101331	559402026	45503961	2.3598863624201858
GCF_947347685.1_fPlePla1.1_genomic.gff	687388084	371262515	41785450	1.7848083962240444
GCF_949316205.1_fPlaFle2.1_genomic.gff	597120941	364235635	40981902	1.8343337017398558
GCF_949316345.1_fPunPun2.1_genomic.gff	480434100	298648654	40617018	2.239362746915591
GCF_958295425.1_fSolSol10.1_genomic.gff	643757955	418945732	41988330	2.4420790729233577
GCF_963082965.1_fCarCar2.1_genomic.gff	1684296438	992378641	73906998	2.0970848525061188
