	FileName	Name	Accession	ScientificName	Genes_total	Genes_protein_coding	mRNAs	CDSs	CDSs_model_refseq	CDSs_known_refseq	CDSs_fully_supported	CDSs_ab_initio	Length_count_genes	Length_mean_genes	Length_count_transcripts	Length_mean_transcripts	Length_count_cds	Length_mean_cds	Length_count_exons	Length_mean_exons	Length_count_introns	Length_mean_introns	Num_proteins	Num_transcripts	Num_proteins_hsapiens	Num_transcripts_hsapiens	Num_rnaseq_reads	Num_tissues	Num_runs
98	Denticeps_clupeoides_AR100_annotation_report.xml	fDenClu1.1	GCF_900700375.1	Denticeps clupeoides	40130	23474	50058	50150	50058	0	48421	816	35663	9948.22	64102	2872.82	50058	2307.76	297182	265.828	267595	1361.93	222821	6278216	52946	0	463661794	2	2
99	Dermacentor_silvarum_AR101_annotation_report.xml	BIME_Dsil_1.4	GCF_013339745.2	Dermacentor silvarum	36100	23419	36384	36397	36397	0	29563	5289	34244	30633.3	49392	2435.78	36397	1605.96	193286	373.453	164145	7953.8	298344	16	0	0	2066873005	22	67
100	Diabrotica_virgifera_virgifera_AR101_annotation_report.xml	PGI_DIABVI_V3a	GCF_917563875.1	Diabrotica virgifera virgifera	24968	19526	31900	31900	31900	0	28054	3415	24760	55687.6	38496	3888.57	31900	2158.64	126888	620.837	101871	16967.5	208867	272141	0	0	9390956449	24	227
101	Dioscorea_cayenensis_subsp._rotundata_AR100_annotation_report.xml	TDr96_F1_v2_PseudoChromosome.rev07_lg8_w22 25.fasta	GCF_009730915.1	Dioscorea cayenensis subsp. rotundata	35061	24562	33214	33298	33298	0	27721	4485	32485	3267.95	44226	1509.09	33298	1342.22	160867	290.557	130219	555.996	208682	0	0	0	1157292940	15	25
102	Diospyros_lotus_AR100_annotation_report.xml	ASM1463336v1	GCF_014633365.1	Diospyros lotus	27971	24080	41850	41937	41937	0	38540	2923	26984	9440.33	48685	2106.71	41937	1488.66	172365	352.737	139726	2092.43	148695	413775	0	0	2284472470	22	40
103	Diprion_similis_AR100_annotation_report.xml	iyDipSimi1.1	GCF_021155765.1	Diprion similis	12856	11030	20442	20442	20442	0	19207	927	12686	12303.5	22486	2854.5	20442	2237.41	93594	329.724	79857	2035.84	206942	0	0	0	1518103196	10	86
104	Dromiciops_gliroides_AR100_annotation_report.xml	mDroGli1.pri	GCF_019393635.1	Dromiciops gliroides	31081	21870	43302	43431	43302	0	40426	1738	24931	55618.1	47479	3253.98	43302	1933.71	233471	308.492	210410	7861.77	147130	0	62799	0	422895280	4	25
105	Drosophila_albomicans_AR101_annotation_report.xml	ASM965048v2	GCF_009650485.2	Drosophila albomicans	15605	14002	24248	24248	24248	0	23199	660	15360	7484.33	26586	2834.71	24248	2214.89	77754	481.638	59717	2035.49	150058	1	0	0	1339889472	22	26
106	Drosophila_ananassae_AR102_annotation_report.xml	ASM1763931v2	GCF_017639315.1	Drosophila ananassae	16982	14778	25915	25915	25915	0	25077	608	16789	6670.99	29040	3053.27	25915	2352.74	79466	523.396	60533	1869.93	144012	57863	0	0	5807742756	55	303
107	Drosophila_biarmipes_AR103_annotation_report.xml	RU_DBia_V1.1	GCF_025231255.1	Drosophila biarmipes	17058	14472	26154	26154	26154	0	25403	412	16685	6874.84	30065	2968.15	26154	2254.67	79022	496.255	61380	2358.24	148913	31980	0	0	876600042	9	11
108	Drosophila_busckii_AR101_annotation_report.xml	ASM1175060v1	GCF_011750605.1	Drosophila busckii	13311	12712	19109	19109	19107	2	17556	785	13281	5394.86	19972	2333.9	19109	1960.37	64984	436.963	49743	1176.64	135357	2097158	0	0	875943868	2	3
109	Drosophila_innubila_AR100_annotation_report.xml	UK_Dinn_1.0	GCF_004354385.1	Drosophila innubila	15094	13595	19534	19534	19534	0	18135	755	14940	6490.49	21299	2235.59	19534	1857	69644	451.455	53190	1587.99	135771	2097155	0	0	967706053	6	76
110	Drosophila_mauritiana_AR100_annotation_report.xml	ASM438214v1	GCF_004382145.1	Drosophila mauritiana	16006	14112	23226	23239	23226	13	22893	125	15647	5582.71	25359	2675.7	23239	2098.3	72531	485.277	55301	1412	135417	2097168	0	0	1130051110	16	24
111	Drosophila_miranda_AR102_annotation_report.xml	D.miranda_PacBio2.1	GCF_003369915.1	Drosophila miranda	23864	19112	32149	32149	32149	0	30787	952	22076	6066.18	36985	2673.71	32149	2089.68	103085	490.849	76459	1729.7	135434	2097157	0	0	5415195640	18	115
112	Drosophila_pseudoobscura_AR104_annotation_report.xml	UCI_Dpse_MV25	GCF_009870125.1	Drosophila pseudoobscura	16880	14343	26561	26574	26574	0	26163	268	16753	6209.78	30474	2942.22	26574	2346	82491	495.467	62389	1679	135417	2132515	0	0	8871545847	98	290
113	Drosophila_santomea_AR101_annotation_report.xml	Prin_Dsan_1.1	GCF_016746245.2	Drosophila santomea	15485	14138	24461	24461	24461	0	23895	322	15295	6116.48	26400	2873.84	24461	2244.65	74861	487.469	57056	1560.66	143378	9	0	0	908450635	5	16
114	Drosophila_simulans_AR103_annotation_report.xml	Prin_Dsim_3.1	GCF_016746395.2	Drosophila simulans	15845	14256	26225	26225	26225	0	25925	174	15688	5888.62	28787	3080.36	26225	2238.31	77295	513.999	59269	1507.36	143558	120082	0	0	6172327162	72	134
115	Drosophila_subobscura_AR100_annotation_report.xml	UCBerk_Dsub_1.0	GCF_008121235.1	Drosophila subobscura	14381	13440	22462	22475	22475	0	21563	503	14306	6170.23	23783	2715.42	22475	2192.66	72143	472.088	54392	1491.14	136248	2097210	0	0	2282067778	9	47
116	Drosophila_subpulchrella_AR100_annotation_report.xml	RU_Dsub_v1.1	GCF_014743375.2	Drosophila subpulchrella	17912	15028	25688	25688	25688	0	24648	554	17509	6626.71	29037	2824.63	25688	2219.09	78393	483.457	59788	2001.41	139222	2132676	0	0	472708424	3	10
117	Drosophila_teissieri_AR100_annotation_report.xml	Prin_Dtei_1.1	GCF_016746235.2	Drosophila teissieri	15460	14352	22853	22853	22853	0	22067	409	15244	5874.02	24390	2608.19	22853	2039.71	72893	481.346	55421	1411.49	143369	16	0	0	261060532	3	4
118	Drosophila_willistoni_AR102_annotation_report.xml	UCI_dwil_1.1	GCF_018902025.1	Drosophila willistoni	16774	14774	21170	21170	21165	5	19306	1131	16456	6060.5	23646	2228.81	21170	1935.58	72561	456.442	54979	1606.5	142709	54100	0	0	2004185798	25	134
119	Drosophila_yakuba_AR102_annotation_report.xml	Prin_Dyak_Tai18E2_2.1	GCF_016746365.2	Drosophila yakuba	16150	14230	25385	25398	25385	13	24885	249	16011	6101.11	28234	3190.75	25398	2353.12	77259	545.5	58441	1642.38	142721	2174796	0	0	6304155362	39	203
120	Echeneis_naucrates_AR100_annotation_report.xml	fEcheNa1.1	GCF_900963305.1	Echeneis naucrates	27253	21288	38175	38340	38188	0	36053	981	26768	12363.2	44602	2917.12	38188	2063.37	266295	269.655	240698	1288.79	199149	6278216	53577	0	255952994	1	1
121	Elaeis_guineensis_AR102_annotation_report.xml	EG5	GCF_000442705.1	Elaeis guineensis	32097	26381	43465	43551	43519	32	41078	1842	29567	8440.05	51931	1996.8	43551	1431.84	187697	332.983	151889	1604.13	140099	503228	0	0	2216735614	51	94
122	Electrophorus_electricus_AR101_annotation_report.xml	fEleEle1.pri	GCF_013358815.1	Electrophorus electricus	25923	22304	45294	45431	45294	0	43366	995	25185	14395.5	49661	3247.51	45294	2165.03	277886	273.701	252355	1446.09	231149	6278233	58357	0	1152603926	10	11
123	Epinephelus_fuscoguttatus_AR100_annotation_report.xml	E.fuscoguttatus.final_Chr_v1	GCF_011397635.1	Epinephelus fuscoguttatus	27856	23879	45185	45301	45198	0	43886	643	27098	26609.4	50530	3868.81	45198	2259.5	291550	335.859	263948	2980.28	236653	182265	65291	0	1675906272	9	35
124	Epinephelus_lanceolatus_AR100_annotation_report.xml	ASM528154v1	GCF_005281545.1	Epinephelus lanceolatus	27295	24178	42957	43029	42970	0	41099	865	26775	24751.5	46373	3610.68	42970	2231.97	282893	299.864	257002	2679.48	209761	6278232	56973	0	988500606	6	17
125	Equus_asinus_AR101_annotation_report.xml	ASM1607732v2	GCF_016077325.2	Equus asinus	38517	21649	59754	59998	59747	7	58119	972	35251	36045.8	84406	3105.08	59754	1938.79	305796	367.479	265876	6180.71	81305	139319	62809	0	4538312235	31	83
126	Erigeron_canadensis_AR100_annotation_report.xml	C_canadensis_v1	GCF_010389155.1	Erigeron canadensis	33472	28703	34498	34584	34584	0	27494	5821	32047	3573.48	40091	1589.11	34584	1371.33	174901	296.635	140577	505.625	186642	19	0	0	2692072773	11	39
127	Eriocheir_sinensis_AR100_annotation_report.xml	ASM2467909v1	GCF_024679095.1	Eriocheir sinensis	30289	19615	54884	54884	54884	0	51968	1885	29631	22371.9	85973	3526.22	54884	2159.12	244383	471.895	208064	4068.58	113109	479045	0	0	6639725424	24	95
128	Esox_lucius_AR104_annotation_report.xml	fEsoLuc1.pri	GCF_011004845.1	Esox lucius	30105	24647	58098	58192	57246	865	56606	803	29665	19064.7	65278	3519.61	58111	2281.33	315234	302.185	283497	2231.36	312363	15247039	201713	0	1675379920	25	26
129	Etheostoma_cragini_AR100_annotation_report.xml	CSU_Ecrag_1.0	GCF_013103735.1	Etheostoma cragini	27709	21827	45178	45242	45178	0	43177	896	27421	17064.3	52177	3102.32	45178	2341.22	276301	254.244	244895	1965.36	210583	6278216	57498	0	5119549485	23	62
130	Etheostoma_spectabile_AR100_annotation_report.xml	UIUC_Espe_1.0	GCF_008692095.1	Etheostoma spectabile	38154	22341	45673	45778	45686	0	43981	833	36432	15400.8	61268	2822.02	45686	2304.56	288439	270.472	254882	2236.72	209087	6645561	56585	0	4966155790	23	53
131	Eucalyptus_grandis_AR102_annotation_report.xml	ASM1654582v1	GCF_016545825.1	Eucalyptus grandis	42619	33352	44989	45101	45065	36	36303	7240	38675	4118.13	55030	1879.78	45101	1375.22	210058	344.789	166310	649.708	48546	168346	0	0	3489402865	25	103
132	Falco_rusticolus_AR100_annotation_report.xml	bFalRus1.pri	GCF_015220075.1	Falco rusticolus	19484	15894	41376	41414	41389	0	40291	597	19301	33696.4	48213	4079.88	41389	2195.44	221254	367.464	199369	3843.17	133339	1197205	60910	0	2645000383	7	33
133	Felis_catus_AR105_annotation_report.xml	F.catus_Fca126_mat1.0	GCF_018350175.1	Felis catus	39307	20453	71450	71560	71048	415	70455	622	35590	42170.2	99986	3593.65	71463	2268.77	319666	397.369	279058	7511.83	71161	750285	62812	0	9759998073	43	181
134	Ficedula_albicollis_AR101_annotation_report.xml	FicAlb1.5	GCF_000247815.1	Ficedula albicollis	16845	15404	26451	26468	26443	8	22471	2204	16763	31393.5	28539	2939.19	26451	1941.66	189043	253.362	171236	3257.25	102473	8	42153	0	535397672	18	82
135	Fragaria_vesca_AR101_annotation_report.xml	FraVesHawaii_1.0	GCF_000184155.1	Fragaria vesca	27288	24056	31302	31302	31277	25	28171	2619	26166	3339.98	36807	1917.38	31302	1391.11	153778	346.044	122823	361.842	0	0	0	0	3321165877	87	90
136	Fundulus_heteroclitus_AR102_annotation_report.xml	MU-UCD_Fhet_4.1	GCF_011125445.2	Fundulus heteroclitus	34686	26804	49521	49787	49452	82	47510	920	33802	20658.7	58499	3030.1	49534	2168.84	315665	284.799	279982	2633	357498	15245119	204150	0	5409583104	81	120
137	Gadus_morhua_AR100_annotation_report.xml	gadMor3.0	GCF_902167405.1	Gadus morhua	33093	23485	45026	45098	45026	13	43367	769	32367	12489.6	55752	3011.68	45039	2190.98	285408	294.99	254528	1503.7	243221	6371115	54049	0	8018711101	32	200
138	Gambusia_affinis_AR100_annotation_report.xml	SWU_Gaff_1.0	GCF_019740435.1	Gambusia affinis	28138	23148	49217	49373	49217	13	48225	441	27738	17473.9	55735	3541.1	49230	2196.97	295626	310.171	263712	1963.55	193808	134	62793	0	1034397130	8	19
139	Gasterosteus_aculeatus_AR100_annotation_report.xml	GAculeatus_UGA_version5	GCF_016920845.1	Gasterosteus aculeatus	28430	22598	45382	45534	45334	61	44389	357	27988	11067.2	52333	3263.56	45395	2181.76	282199	296.027	251178	1171.77	216226	381518	61494	0	9877559760	84	644
140	GCF_000001635.27-RS_2024_02_annotation_report.xml	GRCm39	GCF_000001635.27	Mus musculus	50763	22198	97326	97829	48540	48799	97048	155	39921	33074.6	136962	3812.84	97339	2051.09	351862	482.807	295831	6519.53	0	0	0	0	0	0	0
141	GCF_000002035.6-RS_2024_08_annotation_report.xml	GRCz11	GCF_000002035.6	Danio rerio	46466	27158	53498	53540	36858	16651	51614	953	45999	19391.5	77373	2755.4	53511	2201.15	387520	302.681	339966	3374.71	189243	1710521	67670	0	5622728865	17	685
142	GCF_000499845.2-RS_2024_09_annotation_report.xml	P. vulgaris v2.0	GCF_000499845.2	Phaseolus vulgaris	34165	29679	43157	43271	43271	0	36452	6381	32753	3917.02	49191	1881.96	43271	1444.8	183457	333.59	144435	589.294	228860	252079	0	0	7400628413	22	155
143	GCF_000801105.2-RS_2023_06_annotation_report.xml	ASM80110v3	GCF_000801105.2	Raphanus sativus	65241	51440	64945	65067	65066	1	58413	5414	60893	2287.05	81998	1566.11	65067	1283.38	317716	306.776	248510	228.538	124289	425653	0	0	8840330533	34	196
144	GCF_000817695.3-RS_2023_02_annotation_report.xml	aradu.V14167.gnm2.J7QH	GCF_000817695.3	Arachis duranensis	44220	33525	44852	44934	44931	3	34747	8643	41968	3402.46	57743	1572.7	44934	1321.7	202129	321.629	159710	662.226	0	0	0	0	0	0	0
145	GCF_001625215.2-RS_2024_03_annotation_report.xml	DH1 v3.0	GCF_001625215.2	Daucus carota subsp. sativus	39086	33079	49201	49321	49299	22	43030	5583	38169	4077.13	60543	2044.72	49321	1426.83	225312	344.784	178971	589.007	173673	18108	0	0	8268507855	27	218
146	GCF_001640805.2-RS_2023_02_annotation_report.xml	TLL_Latcal_v3	GCF_001640805.2	Lates calcarifer	32906	25072	45352	45530	45362	3	43929	543	32013	14366.5	55048	3322.09	45365	2054.16	305815	319.283	276335	1724.56	0	0	0	0	0	0	0
147	GCF_001660625.3-RS_2023_03_annotation_report.xml	Coco_2.0	GCF_001660625.3	Ictalurus punctatus	32344	23962	51245	51459	49932	1324	50292	472	30837	17881.3	61500	3522.65	51258	2228.4	301674	331.621	269549	2206.03	0	0	0	0	0	0	0
148	GCF_002263795.3-RS_2023_09_annotation_report.xml	ARS-UCD2.0	GCF_002263795.3	Bos taurus	37073	21667	64928	65084	50772	14167	63967	598	32383	39904.9	80267	3932.2	64941	2053.02	280723	482.419	244314	6987.83	98483	3319583	67352	0	8524329442	95	203
149	GCF_002837175.3-RS_2023_04_annotation_report.xml	ASM283717v5	GCF_002837175.3	Physeter catodon	29662	20411	51723	51779	51712	24	49170	1462	26276	42906.8	63615	2953.82	51736	1911.76	253208	314.058	224230	6554.51	254677	100392	166881	0	1697796066	4	9
150	GCF_002863925.1-RS_2024_08_annotation_report.xml	EquCab3.0	GCF_002863925.1	Equus caballus	33687	20955	60737	61026	58838	1912	59602	648	29864	39826.4	76922	3805.62	60750	2229.31	285075	416.092	250204	6094.25	0	0	0	0	0	0	0
151	GCF_003711565.1-RS_2023_06_annotation_report.xml	ASM371156v2	GCF_003711565.1	Takifugu flavidus	27505	21500	48127	48276	48140	0	47458	285	26863	9978.18	56596	3370.96	48140	2244.51	284300	294.961	251817	1033.46	246558	99747	67072	0	8155072347	61	165
152	GCF_004115265.2-RS_2023_02_annotation_report.xml	mRhiFer1_v1.p	GCF_004115265.2	Rhinolophus ferrumequinum	27139	19652	48673	48806	48673	0	47201	892	23151	42496.8	53948	3322.85	48673	2068.38	240562	312.188	213764	5696.37	0	0	0	0	0	0	0
153	GCF_005870125.1-RS_2024_09_annotation_report.xml	lonStrDom2	GCF_005870125.1	Lonchura striata	18674	15577	29121	29150	29134	0	26842	1361	18556	31300	33041	3459.47	29134	2136.55	195433	282.32	176462	3856.89	0	0	0	0	0	0	0
154	GCF_006386435.1-RS_2023_02_annotation_report.xml	YSFRI_EMoa_1.0	GCF_006386435.1	Epinephelus moara	26752	23735	42838	42926	42851	0	41293	737	26324	25924.3	46731	3823.16	42851	2181.93	282085	330.109	255303	2787.61	0	0	0	0	0	0	0
155	GCF_007210705.1-RS_2023_08_annotation_report.xml	Tcal_SD_v2.1	GCF_007210705.1	Tigriopus californicus	16893	15351	21516	21516	21516	0	20424	644	16818	6503.91	23637	2318.85	21516	1758.07	86774	458.688	67827	1271.58	168324	1142965	0	0	8604502153	4	249
156	GCF_007990345.1-RS_2024_08_annotation_report.xml	Gossypium_hirsutum_v2.1	GCF_007990345.1	Gossypium hirsutum	99454	67584	111696	111813	110731	1082	102745	8268	92499	3054.98	155497	1759.67	111813	1358.27	489341	338.299	379785	474.623	0	0	0	0	0	0	0
157	GCF_009806435.1-RS_2023_02_annotation_report.xml	UM_NZW_1.0	GCF_009806435.1	Oryctolagus cuniculus	37497	22458	65075	65202	63713	1375	63310	958	31222	45413	83819	4268.72	65088	2183.21	288311	490.721	252399	7885.39	0	0	0	0	0	0	0
158	GCF_009819655.1-RS_2024_07_annotation_report.xml	bSylAtr1.pri	GCF_009819655.1	Sylvia atricapilla	18169	15521	28404	28430	28417	0	27034	781	17852	31707.5	31847	3161.18	28417	2001.63	190716	278.876	172273	3502.24	185303	7	67671	0	3188034974	18	40
159	GCF_009829125.3-RS_2023_04_annotation_report.xml	fPerMag1.2.pri	GCF_009829125.3	Periophthalmus magnuspinnatus	24362	21848	31906	31997	31906	0	29415	1341	24011	19962.8	34376	2989.36	31906	2054.7	257958	261.16	232096	1966.17	282860	23	66908	0	1439220578	10	28
160	GCF_009914755.1-RS_2024_08_annotation_report.xml	GRCh38.p14	GCF_000001405.40	Homo sapiens	62761	20511	198993	199971	131368	67638	190888	4079	44987	40276.3	277600	3931.66	199006	2185.48	399859	469.912	372856	8421.69	0	0	0	0	0	0	0
161	GCF_011100555.1-RS_2023_03_annotation_report.xml	mCalJa1.2.pat.X	GCF_011100555.1	Callithrix jacchus	42308	22355	83154	83289	82934	220	82044	768	33545	44286.6	103251	4406.63	83154	2217.69	306126	521.919	270720	8305.91	251761	9597755	216923	9092851	8166920690	46	90
162	GCF_012275295.1-RS_2024_11_annotation_report.xml	bMelUnd1.mat.Z	GCF_012275295.1	Melopsittacus undulatus	18612	16457	29164	29186	29148	16	27120	1114	18336	30290.3	32305	2961.39	29164	1884.75	201726	265.936	182485	3259.48	0	0	0	0	0	0	0
163	GCF_012432095.1-RS_2023_08_annotation_report.xml	ASM1243209v1	GCF_012432095.1	Onychostoma macrolepis	34189	26202	55542	55814	55555	0	54053	844	32872	17782.8	65910	3425.87	55555	2149.95	327715	323.032	290305	2239.73	265381	64	67121	0	833622142	3	14
164	GCF_012460135.2-RS_2023_03_annotation_report.xml	BPBGC_Mater_1.1	GCF_012460135.2	Molothrus ater	18259	16046	28941	28960	28954	0	27545	796	18045	31872.6	32121	3647.09	28954	2008.73	197843	313.322	179239	3588.31	164060	1	66907	0	785626733	3	31
165	GCF_012489685.1-RS_2023_06_annotation_report.xml	LjGifu_v1.2	GCF_012489685.1	Lotus japonicus	40429	32752	44420	44420	44420	0	37126	6701	38478	3718.73	57988	1959.44	44420	1384.14	209596	358.73	163986	562.594	187218	254628	0	0	5529236872	7	76
166	GCF_013368605.1-RS_2024_09_annotation_report.xml	bNycGra1.pri	GCF_013368605.1	Nyctibius grandis	17583	15872	30447	30468	30447	0	28759	850	17280	34737.7	33379	3329.46	30447	2108.72	197056	264.941	180941	3715.22	150269	0	67675	0	728540570	1	1
167	GCF_013377495.2-RS_2023_02_annotation_report.xml	CAtr_DNAZoo_HiC_assembly	GCF_013377495.2	Cygnus atratus	18459	15671	36814	36879	36827	0	34820	1010	18206	32615.3	41819	3450.79	36827	2026.39	210938	291.157	188231	3879.77	0	0	0	0	0	0	0
168	GCF_014773155.1-RS_2023_06_annotation_report.xml	arast.V10309.gnm1.PFL2	GCF_014773155.1	Arachis stenosperma	52708	33599	45936	45936	45936	0	35230	9698	50418	2624.32	67978	1518.16	45936	1374.67	202518	344.44	158999	516.166	95834	47954	0	0	737668748	3	25
169	GCF_014839835.1-RS_2023_03_annotation_report.xml	bDryPub1.pri	GCF_014839835.1	Dryobates pubescens	16340	15338	24514	24522	24514	0	22137	1379	16239	35684.6	25770	2698.65	24514	2039.95	179627	223.168	163915	3919.01	143104	1	66907	0	792773834	4	5
170	GCF_015104395.2-RS_2024_03_annotation_report.xml	ASM1510439v2	GCF_015104395.2	Macrobrachium nipponense	32339	24778	46022	46035	46035	0	38272	6588	30880	61204.5	54656	3296.14	46035	1904.29	210382	403.841	180446	13710.1	106138	209645	0	0	6553619131	19	137
171	GCF_015220805.1-RS_2024_03_annotation_report.xml	bPogPus1.pri	GCF_015220805.1	Pogoniulus pusillus	20096	15465	36973	36983	36973	0	35583	835	19969	37104.6	45062	3321.22	36973	2155.37	212579	294.509	192199	4829.31	144182	0	67650	0	1119985428	2	3
172	GCF_015227805.2-RS_2023_07_annotation_report.xml	bHirRus1.pri.v3	GCF_015227805.2	Hirundo rustica	18409	15517	36955	36973	36955	0	35416	881	18165	32189.4	42131	3645.91	36955	2173.4	206767	297.296	187126	3918.88	150762	812855	67096	0	482110452	4	4
173	GCF_015846415.1-RS_2023_06_annotation_report.xml	ASM1584641v1	GCF_015846415.1	Triplophysa dalaica	33608	24283	44110	44241	44123	0	42382	919	32819	11963.3	54398	2974.21	44123	2077.73	290470	289.363	261275	1468.45	231478	15	67032	0	445002712	9	9
174	GCF_016432865.1-RS_2023_02_annotation_report.xml	AdamAnt_v2	GCF_016432865.1	Antechinus flavipes	27226	20412	40810	41031	40823	0	38815	1051	24914	53051.3	48053	3451.25	40823	1932.17	235237	370.928	209038	7284.58	0	0	0	0	0	0	0
175	GCF_016772045.2-RS_2023_10_annotation_report.xml	ARS-UI_Ramb_v3.0	GCF_016772045.2	Ovis aries	35057	21300	76688	76910	75799	902	75490	731	31027	41515.7	92176	5026.85	76701	2199.35	266645	639.402	245092	7117.04	101998	350961	67354	0	9417386816	65	738
176	GCF_016808095.1-RS_2022_12_annotation_report.xml	ASM1680809v1	GCF_016808095.1	Vigna angularis	31811	27320	43534	43641	43607	34	39635	3371	30793	4185.81	51495	1969.07	43641	1464.87	187228	334.47	150341	632.994	100369	11293	0	0	3398005995	14	56
177	GCF_016906955.1-RS_2023_03_annotation_report.xml	ROS_Pafr_v1	GCF_016906955.1	Phacochoerus africanus	27929	20276	48130	48234	48130	0	46285	1043	24936	43912.7	55600	3025.06	48130	2018.51	243960	292.969	217216	5919.77	0	0	0	0	0	0	0
178	GCF_017976375.1-RS_2023_02_annotation_report.xml	bCucCan1.pri	GCF_017976375.1	Cuculus canorus	19729	16774	43763	43800	43760	3	42620	659	19515	35398.2	50462	4293.84	43763	2159.2	233145	397.151	208032	4244.18	156351	5	66910	0	1245694622	11	11
179	GCF_018135715.1-RS_2023_11_annotation_report.xml	MEX_DaPlex	GCF_018135715.1	Danaus plexippus	14790	12804	21503	21503	21503	0	20731	472	14643	9988.01	23893	2706.49	21503	1936.17	113868	307.051	98922	1485.79	215063	19684	0	0	4371890032	36	57
180	GCF_018139145.2-RS_2023_02_annotation_report.xml	ASM1813914v2	GCF_018139145.2	Gymnogyps californianus	17498	15144	25288	25333	25288	0	23370	933	17032	35464	27969	2634.67	25288	1881.96	184951	236.155	169264	3827.46	0	0	0	0	0	0	0
181	GCF_018555375.3-RS_2024_04_annotation_report.xml	ASM1855537v3	GCF_018555375.3	Anguilla rostrata	32130	25366	58349	58403	58349	0	56753	537	31689	21775.1	68482	3695.03	58349	2154.01	330170	352.369	293840	2635.05	270769	25	67650	0	7902977490	36	193
182	GCF_019097595.1-RS_2023_07_annotation_report.xml	SWU_Hwy_1.0	GCF_019097595.1	Hemibagrus wyckioides	29308	23273	46442	46915	46455	0	45244	639	28005	17465.3	52949	3611.45	46455	2252.09	287696	323.627	257792	1999.72	245879	0	67096	0	4914348800	13	85
183	GCF_019175385.1-RS_2023_10_annotation_report.xml	ASM1917538v2	GCF_019175385.1	Lycium barbarum	47740	34339	52072	52159	52159	0	44445	7159	43776	4855.62	70625	2007.87	52159	1354.15	229257	382.727	178274	1000.88	168271	179	0	0	7199181484	11	127
184	GCF_019202715.1-RS_2023_06_annotation_report.xml	MaoHua_MHT	GCF_019202715.1	Actinidia eriantha	46944	36616	55810	55894	55894	0	51551	3459	42319	6210.77	71938	2304.22	55894	1372.02	265534	352.082	215052	1060.74	145914	82105	0	0	2834333514	12	54
185	GCF_019320115.1-RS_2024_07_annotation_report.xml	ASM1932011v1	GCF_019320115.1	Miscanthus floridulus	104076	69627	95314	95420	95420	0	78294	14962	82166	4000	121350	1805.27	95420	1298.92	422817	348.966	329461	724.062	312758	4	0	0	1251697052	2	23
186	GCF_019457755.1-RS_2024_07_annotation_report.xml	ASM1945775v1	GCF_019457755.1	Venturia canescens	14011	11833	23837	23837	23774	63	22633	977	13861	14041.3	27174	3723.2	23837	2173.88	99796	465.098	83887	2542.75	0	0	0	0	0	0	0
187	GCF_019703515.2-RS_2023_02_annotation_report.xml	UBuf_Myxa_2	GCF_019703515.2	Myxocyprinus asiaticus	47203	39345	81129	81312	81142	0	79200	1083	43915	32329.2	90307	3705.95	81142	2096.19	494046	334.291	447275	3561.08	0	0	0	0	0	0	0
188	GCF_019802595.1-RS_2023_12_annotation_report.xml	ASM1980259v1	GCF_019802595.1	Syngnathoides biaculeatus	24966	19565	47388	47419	47401	0	46634	315	23994	20382.3	55729	3350.52	47401	2105.3	275285	305.484	244438	2319.98	262852	16	67609	0	580180526	8	10
189	GCF_019924925.1-RS_2023_02_annotation_report.xml	HZGC01	GCF_019924925.1	Ctenopharyngodon idella	31777	25130	59185	59323	59198	0	58368	263	31186	22024.7	69454	3741.73	59198	2273.71	327223	348.587	292704	2937.05	0	0	0	0	0	0	0
190	GCF_019925205.1-RS_2023_11_annotation_report.xml	ASM1992520v1	GCF_019925205.1	Metopolophium dirhodum	21365	17524	27304	27304	27304	0	23243	3498	19411	12088.9	30361	2581.83	27304	1732.27	136234	344.509	114583	2109.01	235727	13	0	0	1091814410	2	21
191	GCF_020520425.1-RS_2023_06_annotation_report.xml	BTI_SOV_V1	GCF_020520425.1	Spinacia oleracea	39720	28771	40652	40777	40673	104	33284	6901	38316	4766.06	59201	1893.3	40777	1370.96	201163	367.618	156320	928.679	64948	190535	0	0	7729147479	21	161
192	GCF_020740795.1-RS_2023_02_annotation_report.xml	bApuApu2.pri.cur	GCF_020740795.1	Apus apus	16724	14765	36331	36363	36344	0	35014	730	16593	37015.2	40208	3782.13	36344	2204.75	196637	304.496	181023	4231.31	0	0	0	0	0	0	0
193	GCF_020745825.1-RS_2023_03_annotation_report.xml	Agelaius phoeniceus 1.1	GCF_020745825.1	Agelaius phoeniceus	18121	16104	27537	27581	27550	0	25507	1162	17750	29167.5	30247	3019.72	27550	1960.04	193874	256.28	176427	3056.91	164060	9	66907	0	508738094	2	29
194	GCF_020826845.1-RS_2023_07_annotation_report.xml	mDicBic1.mat.cur	GCF_020826845.1	Diceros bicornis minor	30368	21434	47774	47953	47787	0	45607	1170	26851	41634.6	56835	3024.69	47787	2019.28	252219	297.94	225395	6033.03	85651	3	67111	0	2472147904	9	40
195	GCF_020882245.1-RS_2023_11_annotation_report.xml	ASM2088224v1	GCF_020882245.1	Rhopalosiphum padi	15592	13285	21556	21556	21556	0	19523	1524	15101	12796.5	24417	2689.16	21556	1889.68	115566	318.763	99267	2126.54	235730	18489	0	0	3046353564	8	146
